,GroupNumber,GroupType,LexiconType,Generation,ParticipantID,IP,Stage,Block,TrialNumber,Meaning,TrainingLabel,TypedLabel,SegmentedLabel,Exclude_Eng_non.ID,Exclude_Non.Eng,Exclude_other,Array1,Array2,Array3,Array4,Array5,Array6,Selected,Score,Time,Trial_Iteration,Transmitter,Pair,Unique_Participant,New_Redup_B,Exclude_ID,Adj_V,Adj_N,Non_Adj_V,Non_Adj_N,Consonant_redup_V,Consonant_redup_N,Consonant_N,Vowel_redup_V,Vowel_redup_N,Vowel_N,Syllable_N,Exclude_relevant,Adj_B,Non_Adj_B,Exclude_Eng_ID,SyllableRepetition,ConsonantRepetition
74,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,2,2027,NA,wiwa,"('wi', 'wa')",FALSE,FALSE,0,1031,2027,2025,2018,2049,2017,2017,0,25:19.5,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
75,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,3,1007,NA,wikowa,"('wi', 'ko', 'wa')",FALSE,FALSE,0,1008,1007,2029,2016,2027,2018,2016,0,25:49.3,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,NA,NA
76,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,4,2022,NA,kakiki,"('ka', 'ki', 'ki')",FALSE,FALSE,0,2022,2054,1008,2057,2023,2030,2030,0,26:21.9,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,NA,NA
77,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,5,1031,NA,wakiwa,"('wa', 'ki', 'wa')",FALSE,FALSE,0,1031,2027,2054,1007,2057,2029,1031,1,26:38.1,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,NA,NA
78,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,6,2029,NA,wakoko,"('wa', 'ko', 'ko')",FALSE,FALSE,0,2057,1007,2023,2054,2029,2063,1007,0,27:11.8,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
79,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,7,2057,NA,kikiwa,"('ki', 'ki', 'wa')",FALSE,FALSE,0,2049,2057,2022,2025,1031,2017,2022,0,27:32.0,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
80,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,8,2049,NA,kopekawi,"('ko', 'pek', 'a', 'wi')",FALSE,FALSE,0,2018,2049,2029,2023,2017,2027,2029,0,27:59.0,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0.333,1,4,0,0,4,4,0,0,0,NA,NA,NA
81,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,9,2017,NA,kika,"('ki', 'ka')",FALSE,FALSE,0,1031,2017,2049,2001,2057,2029,2017,1,28:28.7,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
82,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,10,2001,NA,pewa,"('pe', 'wa')",FALSE,FALSE,0,1007,1008,2049,2001,2029,2054,2001,1,28:56.0,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
83,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,11,2022,NA,kikaka,"('ki', 'ka', 'ka')",FALSE,FALSE,0,2018,2022,2049,2023,2017,1008,2022,1,29:22.2,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,NA,NA
84,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,12,2023,NA,wakiwawo,"('wa', 'ki', 'wa', 'wo')",FALSE,FALSE,0,2001,2027,2023,2049,1031,2030,2023,1,29:53.6,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0.5,1,0.667,2,4,0.333,1,4,4,0,0,1,NA,NA,NA
85,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,13,2063,NA,nupewiko,"('nu', 'pe', 'wi', 'ko')",FALSE,FALSE,0,2029,1031,2054,2049,2058,2063,2063,1,30:23.5,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0,0,4,0,0,4,4,0,0,0,NA,NA,NA
86,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,14,2054,NA,kako,"('ka', 'ko')",FALSE,FALSE,0,2022,2018,2030,2054,2057,2049,2054,1,30:52.4,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
87,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,15,2025,NA,kiwo,"('ki', 'wo')",FALSE,FALSE,0,2018,2022,2054,1007,2025,2057,2025,1,31:33.6,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
88,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,16,2030,NA,kukuwipe,"('ku', 'ku', 'wi', 'pe')",FALSE,FALSE,0,2025,2027,2001,2030,2017,1031,2030,1,32:09.0,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.333,1,0,0,0.333,1,4,0.333,1,4,4,0,1,0,NA,NA,NA
89,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,17,2057,NA,kikiwa,"('ki', 'ki', 'wa')",FALSE,FALSE,0,2058,2057,2025,2016,2018,2029,2058,0,32:31.9,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
90,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,18,2017,NA,kika,"('ki', 'ka')",FALSE,FALSE,0,2023,2016,2058,2029,2054,2017,2017,1,32:54.2,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
91,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,19,2027,NA,wiwa,"('wi', 'wa')",FALSE,FALSE,0,2023,1031,2016,2057,2027,2017,2027,1,33:19.1,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
92,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,20,2016,NA,kokopepe,"('ko', 'ko', 'pe', 'pe')",FALSE,FALSE,0,2016,2025,2049,2058,2023,2029,2016,1,33:42.7,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.667,2,0,0,0.667,2,4,0.667,2,4,4,0,1,0,NA,NA,NA
93,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,21,2058,NA,kakawa,"('ka', 'ka', 'wa')",FALSE,FALSE,0,2023,1008,2058,2049,2025,2057,2058,1,34:02.3,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,1,2,3,3,0,1,0,NA,NA,NA
94,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,22,2018,NA,peku,"('pe', 'ku')",FALSE,FALSE,0,2029,1007,2023,2017,2058,2018,2018,1,34:23.9,1,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
95,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,23,2058,NA,kakawa,"('ka', 'ka', 'wa')",FALSE,FALSE,0,2029,1008,2018,2058,2023,2027,2058,1,34:50.0,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,1,2,3,3,0,1,0,NA,NA,NA
96,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,24,2023,NA,wikawiwa,"('wi', 'ka', 'wi', 'wa')",FALSE,FALSE,0,2023,2025,1007,2058,2063,2016,2023,1,35:14.3,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0.5,1,0.667,2,4,0.667,2,4,4,0,0,1,NA,NA,NA
97,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,25,1007,NA,wikowa,"('wi', 'ko', 'wa')",FALSE,FALSE,0,2057,1007,2049,2022,2054,2027,1007,1,35:48.0,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,NA,NA
98,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,26,2016,NA,kokopepe,"('ko', 'ko', 'pe', 'pe')",FALSE,FALSE,0,2030,2017,2022,2016,1008,1007,2016,1,36:17.6,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.667,2,0,0,0.667,2,4,0.667,2,4,4,0,1,0,NA,NA,NA
99,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,27,2030,NA,kukuwipe,"('ku', 'ku', 'wi', 'pe')",FALSE,FALSE,0,2017,2030,2063,2057,2058,2022,2063,0,36:37.3,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.333,1,0,0,0.333,1,4,0.333,1,4,4,0,1,0,NA,NA,NA
100,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,28,2049,NA,kopewiwa,"('ko', 'pe', 'wi', 'wa')",FALSE,FALSE,0,2049,2029,2017,2058,2025,2001,2029,0,37:07.0,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0,0,0.333,1,4,0,0,4,4,0,0,0,NA,NA,NA
101,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,29,2025,NA,kiwo,"('ki', 'wo')",FALSE,FALSE,0,2027,2025,2030,2029,2058,2054,2025,1,37:42.9,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
102,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,30,2054,NA,kako,"('ka', 'ko')",FALSE,FALSE,0,2054,1008,2063,2023,2018,2027,2054,1,38:05.0,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
103,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,31,1008,NA,kukuki,"('ku', 'ku', 'ki')",FALSE,FALSE,0,1031,2017,1007,1008,2057,2063,1007,0,38:28.4,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,NA,NA
104,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,32,2063,NA,nupekoko,"('nup', 'e', 'ko', 'ko')",FALSE,FALSE,0,2016,2027,2049,2058,2063,1007,2063,1,38:55.0,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.333,1,0,0,0.333,1,4,0.333,1,4,4,0,1,0,NA,NA,NA
105,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,33,1031,NA,wakiwa,"('wa', 'ki', 'wa')",FALSE,FALSE,0,2058,2029,1031,2001,2025,2016,1031,1,39:13.2,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,NA,NA
106,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,34,2001,NA,pewa,"('pe', 'wa')",FALSE,FALSE,0,2058,2030,2025,2001,2063,2057,2001,1,39:26.6,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
107,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,35,2018,NA,peku,"('pe', 'ku')",FALSE,FALSE,0,2023,2029,2018,1007,2058,1031,2018,1,39:39.3,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
108,1,chain_group,large,1,chain_group_large_111,129.215.204.184,interactM,1,36,2029,NA,wakoko,"('wa', 'ko', 'ko')",FALSE,FALSE,0,1007,2054,2001,2029,2025,2057,2057,0,40:04.4,2,0,chain_group_large_1_1,chain_group_large_1_1_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
109,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,1,1008,NA,kukuko,"('ku', 'ku', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,24:46.2,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,1,1
110,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,2,2027,NA,wiwa,"('wi', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,25:13.8,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
111,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,3,1007,NA,wikowa,"('wi', 'ko', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,25:41.4,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,0,0
112,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,4,2022,NA,kakiki,"('ka', 'ki', 'ki')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,26:13.8,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,1,1
113,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,5,1031,NA,wakiwa,"('wa', 'ki', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,26:35.7,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,0,0
114,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,6,2029,NA,wakoko,"('wa', 'ko', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,27:01.4,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
115,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,7,2057,NA,kikiwa,"('ki', 'ki', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,27:24.8,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
116,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,8,2049,NA,kopekawi,"('ko', 'pek', 'a', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,27:50.7,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0.333,1,4,0,0,4,4,0,0,0,NA,0,0
117,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,9,2017,NA,kika,"('ki', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,28:24.5,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
118,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,10,2001,NA,pewa,"('pe', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,28:53.7,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
119,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,11,2022,NA,kikaka,"('ki', 'ka', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,29:13.0,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,1,1
120,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,12,2023,NA,wakiwawo,"('wa', 'ki', 'wa', 'wo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,29:45.8,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0.5,1,0.667,2,4,0.333,1,4,4,0,0,1,NA,0,1
121,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,13,2063,NA,nupewiko,"('nu', 'pe', 'wi', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,30:19.5,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,4,0,0,4,4,0,0,0,NA,0,0
122,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,14,2054,NA,kako,"('ka', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,30:49.4,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
123,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,15,2025,NA,kiwo,"('ki', 'wo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,31:26.5,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
124,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,16,2030,NA,kukuwipe,"('ku', 'ku', 'wi', 'pe')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:01.3,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.333,1,0,0,0.333,1,4,0.333,1,4,4,0,1,0,NA,1,1
125,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,17,2057,NA,kikiwa,"('ki', 'ki', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:25.0,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
126,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,18,2017,NA,kika,"('ki', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:51.1,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
127,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,19,2027,NA,wiwa,"('wi', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:08.7,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
128,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,20,2016,NA,kokopepe,"('ko', 'ko', 'pe', 'pe')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:36.6,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.667,2,0,0,0.667,2,4,0.667,2,4,4,0,1,0,NA,1,1
129,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,21,2058,NA,kakawa,"('ka', 'ka', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:57.7,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,1,2,3,3,0,1,0,NA,1,1
130,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,22,2018,NA,peku,"('pe', 'ku')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:21.7,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
131,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,23,2058,NA,kakawa,"('ka', 'ka', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:45.4,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,1,2,3,3,0,1,0,NA,1,1
132,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,24,2023,NA,wikawiwa,"('wi', 'ka', 'wi', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:09.0,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0.5,1,0.667,2,4,0.667,2,4,4,0,0,1,NA,0,1
133,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,25,1007,NA,wikowa,"('wi', 'ko', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:43.0,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,0,0
134,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,26,2016,NA,kokopepe,"('ko', 'ko', 'pe', 'pe')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,36:08.7,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.667,2,0,0,0.667,2,4,0.667,2,4,4,0,1,0,NA,1,1
135,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,27,2030,NA,kukuwipe,"('ku', 'ku', 'wi', 'pe')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,36:32.9,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.333,1,0,0,0.333,1,4,0.333,1,4,4,0,1,0,NA,1,1
136,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,28,2049,NA,kopewiwa,"('ko', 'pe', 'wi', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:01.2,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,0.333,1,4,0,0,4,4,0,0,0,NA,0,1
137,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,29,2025,NA,kiwo,"('ki', 'wo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:36.9,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
138,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,30,2054,NA,kako,"('ka', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:02.4,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
139,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,31,1008,NA,kukuki,"('ku', 'ku', 'ki')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:19.6,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,1,1
140,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,32,2063,NA,nupekoko,"('nup', 'e', 'ko', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:51.1,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.333,1,0,0,0.333,1,4,0.333,1,4,4,0,1,0,NA,1,1
141,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,33,1031,NA,wakiwa,"('wa', 'ki', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:09.4,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,0,0
142,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,34,2001,NA,pewa,"('pe', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:24.3,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
143,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,35,2018,NA,peku,"('pe', 'ku')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:37.4,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
144,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactD,1,36,2029,NA,wakoko,"('wa', 'ko', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:55.3,2,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
145,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactM,1,1,2054,NA,kako,"('ka', 'ko')",FALSE,FALSE,0,1031,2017,2016,2063,2054,2027,2054,1,25:09.2,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
146,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactM,1,2,2049,NA,kiwa,"('ki', 'wa')",FALSE,FALSE,0,2057,2018,2022,2016,2049,2025,2025,0,25:35.9,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
147,1,chain_group,large,1,chain_group_large_112,129.215.204.182,interactM,1,3,1008,NA,kakaki,"('ka', 'ka', 'ki')",FALSE,FALSE,0,2001,2022,2025,2027,1007,1008,2022,0,26:04.1,1,1,chain_group_large_1_1,chain_group_large_1_1_129.215.204.182,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,NA,NA
